s,c,id
http://www.wikidata.org/entity/Q922942,8,Q922942
http://www.wikidata.org/entity/Q923298,17,Q923298
http://www.wikidata.org/entity/Q923408,9,Q923408
http://www.wikidata.org/entity/Q923991,6,Q923991
http://www.wikidata.org/entity/Q924146,7,Q924146
http://www.wikidata.org/entity/Q924286,69,Q924286
http://www.wikidata.org/entity/Q924588,9,Q924588
http://www.wikidata.org/entity/Q924827,6,Q924827
http://www.wikidata.org/entity/Q925355,15,Q925355
http://www.wikidata.org/entity/Q925381,66,Q925381
http://www.wikidata.org/entity/Q925509,32,Q925509
http://www.wikidata.org/entity/Q925580,14,Q925580
http://www.wikidata.org/entity/Q926026,23,Q926026
http://www.wikidata.org/entity/Q926196,6,Q926196
http://www.wikidata.org/entity/Q926331,6,Q926331
http://www.wikidata.org/entity/Q926439,46,Q926439
http://www.wikidata.org/entity/Q927363,6,Q927363
http://www.wikidata.org/entity/Q928150,6,Q928150
http://www.wikidata.org/entity/Q928235,71,Q928235
http://www.wikidata.org/entity/Q928357,56,Q928357
http://www.wikidata.org/entity/Q928667,14,Q928667
http://www.wikidata.org/entity/Q928830,10190,Q928830
http://www.wikidata.org/entity/Q929478,7,Q929478
http://www.wikidata.org/entity/Q929574,26,Q929574
http://www.wikidata.org/entity/Q929833,131,Q929833
http://www.wikidata.org/entity/Q929848,38,Q929848
http://www.wikidata.org/entity/Q929905,65,Q929905
http://www.wikidata.org/entity/Q930133,63,Q930133
http://www.wikidata.org/entity/Q930164,33,Q930164
http://www.wikidata.org/entity/Q930343,15,Q930343
http://www.wikidata.org/entity/Q930680,32,Q930680
http://www.wikidata.org/entity/Q930752,200,Q930752
http://www.wikidata.org/entity/Q930866,55,Q930866
http://www.wikidata.org/entity/Q930933,33,Q930933
http://www.wikidata.org/entity/Q931309,7,Q931309
http://www.wikidata.org/entity/Q932103,11,Q932103
http://www.wikidata.org/entity/Q932268,38,Q932268
http://www.wikidata.org/entity/Q932442,6,Q932442
http://www.wikidata.org/entity/Q932586,10,Q932586
http://www.wikidata.org/entity/Q932689,11,Q932689
http://www.wikidata.org/entity/Q932698,3859,Q932698
http://www.wikidata.org/entity/Q932825,16,Q932825
http://www.wikidata.org/entity/Q933394,29,Q933394
http://www.wikidata.org/entity/Q933530,29,Q933530
http://www.wikidata.org/entity/Q933870,51,Q933870
http://www.wikidata.org/entity/Q934338,22,Q934338
http://www.wikidata.org/entity/Q934744,150,Q934744
http://www.wikidata.org/entity/Q934877,58,Q934877
http://www.wikidata.org/entity/Q935277,48,Q935277
http://www.wikidata.org/entity/Q935337,7,Q935337
http://www.wikidata.org/entity/Q935741,32,Q935741
http://www.wikidata.org/entity/Q935773,38,Q935773
http://www.wikidata.org/entity/Q936257,18,Q936257
http://www.wikidata.org/entity/Q936531,12,Q936531
http://www.wikidata.org/entity/Q936518,418,Q936518
http://www.wikidata.org/entity/Q936821,13,Q936821
http://www.wikidata.org/entity/Q936955,14,Q936955
http://www.wikidata.org/entity/Q937228,132,Q937228
http://www.wikidata.org/entity/Q937312,6,Q937312
http://www.wikidata.org/entity/Q937364,35,Q937364
http://www.wikidata.org/entity/Q937378,12,Q937378
http://www.wikidata.org/entity/Q937571,38,Q937571
http://www.wikidata.org/entity/Q937649,8,Q937649
http://www.wikidata.org/entity/Q937840,9,Q937840
http://www.wikidata.org/entity/Q937876,43,Q937876
http://www.wikidata.org/entity/Q938236,134,Q938236
http://www.wikidata.org/entity/Q938253,11,Q938253
http://www.wikidata.org/entity/Q938381,100,Q938381
http://www.wikidata.org/entity/Q939616,19,Q939616
http://www.wikidata.org/entity/Q939644,287,Q939644
http://www.wikidata.org/entity/Q940023,15,Q940023
http://www.wikidata.org/entity/Q940343,52,Q940343
http://www.wikidata.org/entity/Q940462,7,Q940462
http://www.wikidata.org/entity/Q941036,36,Q941036
http://www.wikidata.org/entity/Q941043,14,Q941043
http://www.wikidata.org/entity/Q941081,21,Q941081
http://www.wikidata.org/entity/Q941150,7,Q941150
http://www.wikidata.org/entity/Q941818,51,Q941818
http://www.wikidata.org/entity/Q943017,10,Q943017
http://www.wikidata.org/entity/Q943429,31,Q943429
http://www.wikidata.org/entity/Q943691,32,Q943691
http://www.wikidata.org/entity/Q943876,168,Q943876
http://www.wikidata.org/entity/Q943929,896,Q943929
http://www.wikidata.org/entity/Q944408,10,Q944408
http://www.wikidata.org/entity/Q944588,7,Q944588
http://www.wikidata.org/entity/Q944603,11,Q944603
http://www.wikidata.org/entity/Q944780,26,Q944780
http://www.wikidata.org/entity/Q944816,15,Q944816
http://www.wikidata.org/entity/Q946033,13,Q946033
http://www.wikidata.org/entity/Q946499,10,Q946499
http://www.wikidata.org/entity/Q946596,25,Q946596
http://www.wikidata.org/entity/Q946676,9,Q946676
http://www.wikidata.org/entity/Q946725,44,Q946725
http://www.wikidata.org/entity/Q947103,228,Q947103
http://www.wikidata.org/entity/Q948516,8,Q948516
http://www.wikidata.org/entity/Q948878,1736,Q948878
http://www.wikidata.org/entity/Q949302,9,Q949302
http://www.wikidata.org/entity/Q949819,21,Q949819
http://www.wikidata.org/entity/Q950431,61,Q950431
http://www.wikidata.org/entity/Q951215,7,Q951215
http://www.wikidata.org/entity/Q951526,13,Q951526
http://www.wikidata.org/entity/Q951791,21,Q951791
http://www.wikidata.org/entity/Q951799,14,Q951799
http://www.wikidata.org/entity/Q951873,6,Q951873
http://www.wikidata.org/entity/Q952037,112,Q952037
http://www.wikidata.org/entity/Q952274,597,Q952274
http://www.wikidata.org/entity/Q952474,6,Q952474
http://www.wikidata.org/entity/Q952885,278,Q952885
http://www.wikidata.org/entity/Q953045,72,Q953045
http://www.wikidata.org/entity/Q953822,82,Q953822
http://www.wikidata.org/entity/Q954007,37,Q954007
http://www.wikidata.org/entity/Q953806,6742,Q953806
http://www.wikidata.org/entity/Q954074,23,Q954074
http://www.wikidata.org/entity/Q954172,28,Q954172
http://www.wikidata.org/entity/Q954187,8,Q954187
http://www.wikidata.org/entity/Q954501,99,Q954501
http://www.wikidata.org/entity/Q954590,6,Q954590
http://www.wikidata.org/entity/Q954772,14,Q954772
http://www.wikidata.org/entity/Q955021,7,Q955021
http://www.wikidata.org/entity/Q955214,19,Q955214
http://www.wikidata.org/entity/Q955224,22,Q955224
http://www.wikidata.org/entity/Q955236,10,Q955236
http://www.wikidata.org/entity/Q955655,85,Q955655
http://www.wikidata.org/entity/Q955824,837,Q955824
http://www.wikidata.org/entity/Q956034,39,Q956034
http://www.wikidata.org/entity/Q956086,9,Q956086
http://www.wikidata.org/entity/Q956161,41,Q956161
http://www.wikidata.org/entity/Q956165,66,Q956165
http://www.wikidata.org/entity/Q956214,81,Q956214
http://www.wikidata.org/entity/Q956300,94,Q956300
http://www.wikidata.org/entity/Q956318,454,Q956318
http://www.wikidata.org/entity/Q957502,36,Q957502
http://www.wikidata.org/entity/Q958314,1128,Q958314
http://www.wikidata.org/entity/Q958822,21,Q958822
http://www.wikidata.org/entity/Q959013,6,Q959013
http://www.wikidata.org/entity/Q959309,729,Q959309
http://www.wikidata.org/entity/Q959782,28,Q959782
http://www.wikidata.org/entity/Q959962,30,Q959962
http://www.wikidata.org/entity/Q959968,7,Q959968
http://www.wikidata.org/entity/Q960248,87,Q960248
http://www.wikidata.org/entity/Q960739,58,Q960739
http://www.wikidata.org/entity/Q960844,36,Q960844
http://www.wikidata.org/entity/Q961082,407,Q961082
http://www.wikidata.org/entity/Q961537,30,Q961537
http://www.wikidata.org/entity/Q962460,26,Q962460
http://www.wikidata.org/entity/Q962715,26,Q962715
http://www.wikidata.org/entity/Q963099,871,Q963099
http://www.wikidata.org/entity/Q963691,14,Q963691
http://www.wikidata.org/entity/Q963729,65,Q963729
http://www.wikidata.org/entity/Q963908,18,Q963908
http://www.wikidata.org/entity/Q964162,17,Q964162
http://www.wikidata.org/entity/Q964257,7,Q964257
http://www.wikidata.org/entity/Q964444,7,Q964444
http://www.wikidata.org/entity/Q965607,10,Q965607
http://www.wikidata.org/entity/Q965568,11009,Q965568
http://www.wikidata.org/entity/Q966002,6,Q966002
http://www.wikidata.org/entity/Q966789,27,Q966789
http://www.wikidata.org/entity/Q967098,347,Q967098
http://www.wikidata.org/entity/Q967145,11,Q967145
http://www.wikidata.org/entity/Q967448,116,Q967448
http://www.wikidata.org/entity/Q967577,21,Q967577
http://www.wikidata.org/entity/Q967999,63,Q967999
http://www.wikidata.org/entity/Q968159,413,Q968159
http://www.wikidata.org/entity/Q969090,62,Q969090
http://www.wikidata.org/entity/Q970092,32,Q970092
http://www.wikidata.org/entity/Q971252,22,Q971252
http://www.wikidata.org/entity/Q971831,22,Q971831
http://www.wikidata.org/entity/Q971932,103,Q971932
http://www.wikidata.org/entity/Q973011,100,Q973011
http://www.wikidata.org/entity/Q973560,199,Q973560
http://www.wikidata.org/entity/Q973740,20,Q973740
http://www.wikidata.org/entity/Q973887,30,Q973887
http://www.wikidata.org/entity/Q974127,15,Q974127
http://www.wikidata.org/entity/Q974505,46,Q974505
http://www.wikidata.org/entity/Q974828,7,Q974828
http://www.wikidata.org/entity/Q974850,15,Q974850
http://www.wikidata.org/entity/Q974968,77,Q974968
http://www.wikidata.org/entity/Q975128,10,Q975128
http://www.wikidata.org/entity/Q975166,38,Q975166
http://www.wikidata.org/entity/Q975413,61,Q975413
http://www.wikidata.org/entity/Q975886,103,Q975886
http://www.wikidata.org/entity/Q976327,45,Q976327
http://www.wikidata.org/entity/Q976521,11,Q976521
http://www.wikidata.org/entity/Q976622,209,Q976622
http://www.wikidata.org/entity/Q976688,18,Q976688
http://www.wikidata.org/entity/Q976981,73,Q976981
http://www.wikidata.org/entity/Q977367,8,Q977367
http://www.wikidata.org/entity/Q977382,7,Q977382
http://www.wikidata.org/entity/Q979103,18,Q979103
http://www.wikidata.org/entity/Q979507,73,Q979507
http://www.wikidata.org/entity/Q979617,6,Q979617
http://www.wikidata.org/entity/Q979943,10,Q979943
http://www.wikidata.org/entity/Q980198,14,Q980198
http://www.wikidata.org/entity/Q981009,868,Q981009
http://www.wikidata.org/entity/Q981367,15,Q981367
http://www.wikidata.org/entity/Q983696,8,Q983696
http://www.wikidata.org/entity/Q984179,6,Q984179
http://www.wikidata.org/entity/Q985394,9,Q985394
http://www.wikidata.org/entity/Q985834,39,Q985834
http://www.wikidata.org/entity/Q986008,40,Q986008
http://www.wikidata.org/entity/Q986172,6,Q986172
http://www.wikidata.org/entity/Q986065,7941,Q986065
http://www.wikidata.org/entity/Q987080,6,Q987080
http://www.wikidata.org/entity/Q987767,67,Q987767
http://www.wikidata.org/entity/Q988108,210,Q988108
http://www.wikidata.org/entity/Q988198,6,Q988198
http://www.wikidata.org/entity/Q985488,90319,Q985488
http://www.wikidata.org/entity/Q989255,20,Q989255
http://www.wikidata.org/entity/Q989470,17,Q989470
http://www.wikidata.org/entity/Q990488,13,Q990488
http://www.wikidata.org/entity/Q991937,6,Q991937
http://www.wikidata.org/entity/Q992237,14,Q992237
http://www.wikidata.org/entity/Q992253,558,Q992253
http://www.wikidata.org/entity/Q992350,6,Q992350
http://www.wikidata.org/entity/Q992559,6,Q992559
http://www.wikidata.org/entity/Q992837,12,Q992837
http://www.wikidata.org/entity/Q994895,74,Q994895
http://www.wikidata.org/entity/Q995595,41,Q995595
http://www.wikidata.org/entity/Q996547,8,Q996547
http://www.wikidata.org/entity/Q996839,68,Q996839
http://www.wikidata.org/entity/Q998421,13,Q998421
http://www.wikidata.org/entity/Q998672,49,Q998672
http://www.wikidata.org/entity/Q998840,12,Q998840
http://www.wikidata.org/entity/Q1000473,6,Q1000473
http://www.wikidata.org/entity/Q1000809,24,Q1000809
http://www.wikidata.org/entity/Q1000858,6,Q1000858
http://www.wikidata.org/entity/Q1001041,8,Q1001041
http://www.wikidata.org/entity/Q1001051,94,Q1001051
http://www.wikidata.org/entity/Q1001378,16,Q1001378
http://www.wikidata.org/entity/Q1002812,37,Q1002812
http://www.wikidata.org/entity/Q1002954,48,Q1002954
http://www.wikidata.org/entity/Q1003030,25,Q1003030
http://www.wikidata.org/entity/Q1003207,255,Q1003207
http://www.wikidata.org/entity/Q1002697,18069,Q1002697
http://www.wikidata.org/entity/Q1003607,9,Q1003607
http://www.wikidata.org/entity/Q1003631,31,Q1003631
http://www.wikidata.org/entity/Q1003889,7,Q1003889
http://www.wikidata.org/entity/Q1004210,11,Q1004210
http://www.wikidata.org/entity/Q1004391,908,Q1004391
http://www.wikidata.org/entity/Q1004887,42,Q1004887
http://www.wikidata.org/entity/Q1005383,16,Q1005383
http://www.wikidata.org/entity/Q1005418,31,Q1005418
http://www.wikidata.org/entity/Q1005416,6,Q1005416
http://www.wikidata.org/entity/Q1005420,34,Q1005420
http://www.wikidata.org/entity/Q1006048,42,Q1006048
http://www.wikidata.org/entity/Q1006074,21,Q1006074
http://www.wikidata.org/entity/Q1006082,16,Q1006082
http://www.wikidata.org/entity/Q1006079,562,Q1006079
http://www.wikidata.org/entity/Q1006160,32,Q1006160
http://www.wikidata.org/entity/Q1006283,21,Q1006283
http://www.wikidata.org/entity/Q1006311,20,Q1006311
http://www.wikidata.org/entity/Q1006573,21,Q1006573
http://www.wikidata.org/entity/Q1006644,8,Q1006644
http://www.wikidata.org/entity/Q1006876,158,Q1006876
http://www.wikidata.org/entity/Q1007311,28,Q1007311
http://www.wikidata.org/entity/Q1007336,18,Q1007336
http://www.wikidata.org/entity/Q1007356,20,Q1007356
http://www.wikidata.org/entity/Q1007767,6,Q1007767
http://www.wikidata.org/entity/Q1007870,839,Q1007870
http://www.wikidata.org/entity/Q1009170,6,Q1009170
http://www.wikidata.org/entity/Q1009249,35,Q1009249
http://www.wikidata.org/entity/Q1009272,6,Q1009272
http://www.wikidata.org/entity/Q1009641,71,Q1009641
http://www.wikidata.org/entity/Q1010155,17,Q1010155
http://www.wikidata.org/entity/Q1011110,12,Q1011110
http://www.wikidata.org/entity/Q1011547,35,Q1011547
http://www.wikidata.org/entity/Q1011572,10,Q1011572
http://www.wikidata.org/entity/Q1014491,16,Q1014491
http://www.wikidata.org/entity/Q1015103,31,Q1015103
http://www.wikidata.org/entity/Q1015163,40,Q1015163
http://www.wikidata.org/entity/Q1015644,221,Q1015644
http://www.wikidata.org/entity/Q1016957,575,Q1016957
http://www.wikidata.org/entity/Q1017324,25,Q1017324
http://www.wikidata.org/entity/Q1017546,159,Q1017546
http://www.wikidata.org/entity/Q1020018,6,Q1020018
http://www.wikidata.org/entity/Q1020052,7,Q1020052
http://www.wikidata.org/entity/Q1021128,6,Q1021128
http://www.wikidata.org/entity/Q1021106,3863,Q1021106
http://www.wikidata.org/entity/Q1021233,108,Q1021233
http://www.wikidata.org/entity/Q1021290,177,Q1021290
http://www.wikidata.org/entity/Q1021488,13,Q1021488
http://www.wikidata.org/entity/Q1021645,1243,Q1021645
http://www.wikidata.org/entity/Q1021711,158,Q1021711
http://www.wikidata.org/entity/Q1022147,6,Q1022147
http://www.wikidata.org/entity/Q1022469,55,Q1022469
http://www.wikidata.org/entity/Q1022867,28,Q1022867
http://www.wikidata.org/entity/Q1023097,8,Q1023097
http://www.wikidata.org/entity/Q1024155,19,Q1024155
http://www.wikidata.org/entity/Q1025116,10,Q1025116
http://www.wikidata.org/entity/Q1025846,44,Q1025846
http://www.wikidata.org/entity/Q1025949,73,Q1025949
http://www.wikidata.org/entity/Q1025961,9,Q1025961
http://www.wikidata.org/entity/Q1026259,14,Q1026259
http://www.wikidata.org/entity/Q1027471,12,Q1027471
http://www.wikidata.org/entity/Q1027879,44,Q1027879
http://www.wikidata.org/entity/Q1028939,9,Q1028939
http://www.wikidata.org/entity/Q1029013,6,Q1029013
http://www.wikidata.org/entity/Q1029123,15,Q1029123
http://www.wikidata.org/entity/Q1029418,29,Q1029418
http://www.wikidata.org/entity/Q1030048,52,Q1030048
http://www.wikidata.org/entity/Q1030097,10,Q1030097
http://www.wikidata.org/entity/Q1030329,77,Q1030329
http://www.wikidata.org/entity/Q1030403,84,Q1030403
http://www.wikidata.org/entity/Q1030567,9,Q1030567
http://www.wikidata.org/entity/Q1031297,64,Q1031297
http://www.wikidata.org/entity/Q1032130,19,Q1032130
http://www.wikidata.org/entity/Q1032264,55,Q1032264
http://www.wikidata.org/entity/Q1032372,42,Q1032372
http://www.wikidata.org/entity/Q1033074,9,Q1033074
http://www.wikidata.org/entity/Q1033810,239,Q1033810
http://www.wikidata.org/entity/Q1033831,7,Q1033831
http://www.wikidata.org/entity/Q1033951,27,Q1033951
http://www.wikidata.org/entity/Q1034198,8,Q1034198
http://www.wikidata.org/entity/Q1035294,41,Q1035294
http://www.wikidata.org/entity/Q1035830,26,Q1035830
http://www.wikidata.org/entity/Q1036344,6,Q1036344
http://www.wikidata.org/entity/Q1039648,11,Q1039648
http://www.wikidata.org/entity/Q1040374,62,Q1040374
http://www.wikidata.org/entity/Q1040689,4964,Q1040689
http://www.wikidata.org/entity/Q1042490,17,Q1042490
http://www.wikidata.org/entity/Q1043076,14,Q1043076
http://www.wikidata.org/entity/Q1043639,15,Q1043639
http://www.wikidata.org/entity/Q1043939,237,Q1043939
http://www.wikidata.org/entity/Q1044181,16,Q1044181
http://www.wikidata.org/entity/Q1044124,2118,Q1044124
http://www.wikidata.org/entity/Q1044427,78,Q1044427
http://www.wikidata.org/entity/Q1044551,11,Q1044551
http://www.wikidata.org/entity/Q1044749,25,Q1044749
http://www.wikidata.org/entity/Q1044880,38,Q1044880
http://www.wikidata.org/entity/Q1045481,7,Q1045481
http://www.wikidata.org/entity/Q1045608,10,Q1045608
http://www.wikidata.org/entity/Q1046088,67,Q1046088
http://www.wikidata.org/entity/Q1046315,29,Q1046315
http://www.wikidata.org/entity/Q1046763,49,Q1046763
http://www.wikidata.org/entity/Q1046926,18,Q1046926
http://www.wikidata.org/entity/Q1047113,266,Q1047113
http://www.wikidata.org/entity/Q1047299,14,Q1047299
http://www.wikidata.org/entity/Q1047437,66,Q1047437
http://www.wikidata.org/entity/Q1047443,7,Q1047443
http://www.wikidata.org/entity/Q1047683,6,Q1047683
http://www.wikidata.org/entity/Q1047698,77,Q1047698
http://www.wikidata.org/entity/Q1048295,12,Q1048295
http://www.wikidata.org/entity/Q1048314,18,Q1048314
http://www.wikidata.org/entity/Q1048525,1026,Q1048525
http://www.wikidata.org/entity/Q1048835,26,Q1048835
http://www.wikidata.org/entity/Q1049049,11,Q1049049
http://www.wikidata.org/entity/Q1049158,52,Q1049158
http://www.wikidata.org/entity/Q1049294,21,Q1049294
http://www.wikidata.org/entity/Q1049358,34,Q1049358
http://www.wikidata.org/entity/Q1049494,369,Q1049494
http://www.wikidata.org/entity/Q1049733,11,Q1049733
http://www.wikidata.org/entity/Q1049757,92,Q1049757
http://www.wikidata.org/entity/Q1050132,29,Q1050132
http://www.wikidata.org/entity/Q1050259,151,Q1050259
http://www.wikidata.org/entity/Q1050303,31,Q1050303
http://www.wikidata.org/entity/Q1050840,140,Q1050840
http://www.wikidata.org/entity/Q1050906,19,Q1050906
http://www.wikidata.org/entity/Q1051067,120,Q1051067
